tweetID,tweet-text,tweet-class
2.64569E+17,"RT @johngleon: @Carlafacciolo  did you RT yet??please RT, text REDCROSS to 90999 to make a 10$ donation to hurricane Sandy victims,, THA ...",Money
2.64857E+17,.@Bethenny Frankel Donates $50k To Help Victimes That Were In Hurricane Sandy! http://t.co/LXms42RS #RHONY &lt;Check It OUT!!,Money
2.65676E+17,Doesn't get any easier to help hurricane victims. Text RED CROSS to 90999 for a $10 donation automatically deducted from your phone bill.,Money
2.65098E+17,"RT @BostonTweet: At 9:50am, two Harvard students will run the ""NYC Marathon"", but in Boston, to raise money for Hurricane Sandy relief.  ...",Money
2.6457E+17,"Watchin""Hurricane Sandy Coming Together"" @cnbc - very touching ♡Text ""REDCROSS"" to 90999 to donate $10 to help those affected #SandyHelp",Money
2.64439E+17,"Bethenny Frankel Donates $50,000 to Red Cross to Help With Hurricane Sandy Relief:  http://t.co/Ufg0f3le",Money
2.63383E+17,RT @AriMelber: Today Obama campaign sends another email asking for donations to the Red Cross for Hurricane Sandy.,Money
2.64832E+17,Hurricane Sandy 1st responders will be honored at all NFL games Sunday. Text REDCROSS to 90999 to donate $10. - http://t.co/Tk9SewaQ,Money
2.64525E+17,"RT @SalvationArmyUS: To help those in need after Hurricane #Sandy, Text STORM to 80888 to make quick $10 donation. More ways to give: ht ...",Money
2.64506E+17,US Little Monsters! Hurricane Sandy relief benefit concert on tonight @NBC – 8pm ET. Help raise money for @RedCross!,Money
2.64262E+17,NBA and NBPA donate $1 million to Hurricane Sandy relief - The National Basketball Association (NBA) and the... http://t.co/z2vfDxT1,Money
2.64852E+17,"Yahoo’s Homepage Isn’t Raising Enough Money For Hurricane Sandy Relief, Let’s All Step Up http://t.co/Y5cpbD7y #News #FollowBack",Money
2.64035E+17,RT @dapswebsite: How to donate to Hurricane #Sandy relief through iTunes http://t.co/JISQzjz2,Money
2.64098E+17,"RT @Kohls: Our thoughts are with all affected by Hurricane Sandy. In support, we’ve donated $1 million to the American Red Cross. http:/ ...",Money
2.65551E+17,Looking for ways to help with Hurricane Sandy relief efforts? CITYMEALS to 20222 and a $5 donation will be charged to your phone bill.,Money
2.63995E+17,iTunes Accepting Red Cross Donations For Hurricane Sandy Victims http://t.co/tKPBCSbK,Money
2.64826E+17,RT @MLB: Edgar Martinez and wife Holli to raise funds in NYC for Hurricane Sandy relief: http://t.co/93eeUHhD,Money
2.64774E+17,The DOT is offering up $12 million more for Hurricane Sandy relief. Details here: http://t.co/IWNEEX4F,Money
2.64113E+17,"RT @Fringenuity: A lot of #Fringe fans were affected by Hurricane Sandy. To help, text REDCROSS to 90999 to give $10 to American Red Cro ...",Money
2.64835E+17,#NBA #Heat #Wade Dwyane Wade Will Donate Game Check to Hurricane Sandy Relief Charities http://t.co/7ofHS8qf #AutoFollowBack GGoo,Money
2.63984E+17,"' @photon4DEV iTunes Accepting Red Cross Donations For Hurricane Sandy Victims: 

Apple on Wednesday made it a b... http://t.co/i8A4IRzq",Money
2.64116E+17,"RT @autopartsnerd: Dear Fans, AutoPartsNerd is looking to help the victims of Hurricane Sandy by offering 40% off everything. Use code "" ...",Money
2.65272E+17,Please donate $10 for Hurricane Sandy Victims. Text CONVOY to 50555 !!! #GoodActions People really need your help,Money
2.64431E+17,frostingpeetaswounds: Disney is donating 2 million dollars to Hurricane Sandy relief! http://t.co/M6M7pYPX,Money
2.64401E+17,"Western Union Foundation and Western Union Agents Donate Up to $400,000 to Support Hurricane Sandy Disaster Reli... http://t.co/6VcYPMCQ",Money
2.65515E+17,Reminder! Donate to the #NBC10 Hurricane #Sandy Relief Fund today until midnight! So many neighbors/friends need help. 877-NBC-WCAU,Money
2.65628E+17,"Looking for people to help me organize Jewish Ottawa fundraiser (BBQ &amp; Bake Sale?) for Hurricane #Sandy Relief. Msg me

http://t.co/aFYziRre",Money
2.63494E+17,RT @shaig: Red Cross needs $ for hurricane relief efforts: text Redcross to 90999 to make a $10 donation - please join me in making a qu ...,Money
2.64528E+17,Just did my part and donated to Hurricane Sandy relief.  Go to http://t.co/zHPTO82O.  It's easy to do...#theyneedhelp,Money
2.65613E+17,Hurricane Sandy Photography Fundraiser  Nov.11/18th Mark Brown Photography will donate  session fees to the Red Cross. Call  773-325-1133.,Money
2.65499E+17,RT @USRealEstatenew: FirstService Residential Establishes a $10 Million Hurricane Recovery Fund to ... - DailyFinance http://t.co/lAWYK952,Money
2.64575E+17,"RT @jjhanousek: Text REDCROSS to  90999 to make a  $10 donation for Hurricane relief #SandyHelp.  Please retweet!!!
1-800-435-7669",Money
2.64524E+17,"RT @M1XMASTERM1KE: To help hurricane #Sandy relief efforts visit-http://t.co/NVWP24fe or text 
REDCROSS to 90999 to give a $10 donation.",Money
2.65248E+17,RT @Zendaya96: let's help the Hurricane Sandy victims!! text CONVOY to 50555!! $10 donation goes to relief efforts!! we can do this!!,Money
2.64031E+17,Charles Woodson made a $100k donation to the Red Cross for hurricane Sandy relief. He spoke before the presi http://t.co/yq4dRbEp,Money
2.6513E+17,Like us on facebook and spread the word! http://t.co/Xtz1a0tG #Astoria Pub Crawl Sat Nov 17th. ALL proceeds go to Hurricane Sandy Relief!,Money
2.64391E+17,Text REDCROSS to 90999 to donate $10 for Hurricane Sandy Disaster Relief,Money
2.64355E+17,#UCWRadio  Time Warner to Donate $1 Million for Hurricane Sandy Relief Efforts http://t.co/9FIbeMWe #entertainment #news,Money
2.65123E+17,"#ZSwaggers @Zendaya96 did this,you should too-&gt;help out
#text CONVOY to 50555 send $10 to Hurricane Sandy relief efforts
#hope
#PSDFTS
✌🙏🚑",Money
2.64523E+17,Text REDCROSS to 90999 to make a $10 donation for hurricane sandy relief. #sandyhelp RT this to spread the word.,Money
2.64781E+17,RT @jameswisniewski: Please help those affected by Hurricane Sandy and text REDCROSS to 90999 to make a $10 donation. #SandyHelp Thanks!!,Money
2.64533E+17,"@shreyaghoshal @khushsundar @PriyaWajAnand
Please RT...please text REDCROSS to 90999 to donate $10 to help those affected by Hurricane Sandy",Money
2.63432E+17,RT @OneBieberFamily: Every ReTweet this gets .20C will be donated to the Red Cross 2 help those effected by Hurricane Sandy. #BelieberFa ...,Money
2.64145E+17,"RT @DanFleyshman: If a creeper asks for your number, text REDCROSS to 90999 into their phone to donate $10 to Hurricane relief ; ) http: ...",Money
2.64522E+17,RT @NBCOlympics: Hurricane #Sandy relief benefit concert begins at 8 p.m. ET on the @NBCSN or @NBC. The concert helps raise money for @R ...,Money
2.6307E+17,"RT @craignewmark: craigconnects dot org matching next $25,000 to help hurricane #Sandy relief efforts. Please donate &amp; RT. Thanks!   ...",Money
2.6346E+17,"Please donate $10 to Red Cross, to help our neighbors devastated by Hurricane Sandy https://t.co/qMhj4u8E …",Money
2.63703E+17,Kellogg Co. donates $500K to hurricane relief efforts http://t.co/PojkOqBX,Money
2.6564E+17,RT @AvoidingAngel: Our friends at http://t.co/ORBFHbwZ have created the Hurricane Sandy Relief T-Shirt. It's $20 (includes... http://t.c ...,Money
2.64419E+17,"The Walt Disney Company Commits $2 Million for Hurricane Sandy Relief: BURBANK, Calif., November 1, 2012 – The W... http://t.co/woQVSg8m",Money
2.6382E+17,"RT @sinbadbad: People this hurricane sandy is a beast 
Text 90999 to donate to the Red Cross. 
This  is going to be more devastating tha ...",Money
2.63337E+17,".@GQFashion: To aid recovery from Hurricane #Sandy, text RED CROSS to 90999 to make a $10 donation or visit ... http://t.co/o5oGcStD",Money
2.6561E+17,@OfficialKimora pls RT: NY &amp; NJ still need help! Buy hurricane Sandy Relief Shirt.100%Profits 2 Those Affected By Sandy http://t.co/1vq57ywi,Money
2.64202E+17,I just donated $10 to the Red Cross to help out with the Hurricane Sandy recovery. You should too. Text 'redcross' to 90999.,Money
2.64428E+17,"For the next week, we are donating 30% of #kids book sales to Hurricane #Sandy relief efforts. #kidlit #service - http://t.co/4E3ovPUO",Money
2.64548E+17,The Hurricane Sandy telethon is over but there's still more you can do to help. Donate to the relief efforts... http://t.co/L22RGWRp,Money
2.64432E+17,RT @santonio10: Please help Hurricane Sandy relief efforts by visiting http://t.co/r4cdNWYE or by texting REDCROSS to 90999 to give a $1 ...,Money
2.64066E+17,"“@usweekly: Chelsea Handler donates $100,000 to Red Cross for Hurricane #Sandy relief http://t.co/9seo3Hqs” go @chelseahandler",Money
2.63759E+17,"Want to help the recovery effort from Hurricane Sandy?
Text RESPONSE to 80888 to donate $10 to UMCOR Relief.... http://t.co/0OSrpeLy",Money
2.64852E+17,"#tech Yahoo's Homepage Isn't Raising Enough Money For Hurricane Sandy Relief, Let's All Step Up http://t.co/k5AV3H5H",Money
2.64979E+17,RT @QueensKickshaw: 100% of our profits for this coming Thursday will be donated to the @RedCross for Hurricane Sandy relief efforts. ht ...,Money
2.65323E+17,RT @YEORYIAA: EVERYONE PLZ RT TO HELP @DritaDavanzo RAISE $ FOR HURRICANE #SANDY VICTIMS http://t.co/zCULKxsO,Money
2.64413E+17,Help those affected by Hurricane Sandy. Text REDCROSS to 90999 to make a $10.00 donation.,Money
2.64514E+17,"RT @JoAnneLyonGS: Wesleyans are on the ground in NYC, delivering water and supplies. Text 104Sandy to 20222 to give $10 for Hurricane Sa ...",Money
2.64542E+17,RT @DaveSilkin: Red Cross Hurricane Sandy Relief fund please donate. #hurricanesandy https://t.co/IVMJNltb,Money
2.64541E+17,Bethenny Frankel Donates $50K To Hurricane Sandy Relief! What An Angel!! http://t.co/4kc10z0z,Money
2.64062E+17,RT @DisneyPost: Disney announces $2 million contribution to Hurricane #Sandy relief and rebuilding efforts: http://t.co/aNqljH6u,Money
2.64493E+17,RT @LanceBass: My peanuts and myself texting 90999 to RedCross to donate $10 to Hurricane Sandy victims !Please help also if you can! ht ...,Money
2.64374E+17,Industry News: Time Warner to Donate $1 Million for Hurricane Sandy Relief Efforts http://t.co/Q1NgHBLF,Money
2.64057E+17,"Hi SoZo Friends! 10% of all sales, thru this weekend, will go toward Sandy Hurricane Relief efforts. Drink coffee... http://t.co/Ldq6ev3I",Money
2.64214E+17,Just donated $30 to hurricane sandy victims. God bless you guys. Stay safe.,Money
2.65681E+17,"Hurricane Sandy has taken lives, properties and homes. Let's help those in need together. 

Make a donation... http://t.co/bMoab4iJ",Money
2.64357E+17,Shop for a cause: The Coveteur is now shoppable and today's proceeds go to Hurricane Sandy victims: http://t.co/Zl28YSD3 (cc @lauralanktree),Money
2.64798E+17,App of the Week: Hurricane by American Red Cross: Verizon is pledging to match customer's Red Cross donations up to... http://t.co/yoe3zUjF,Money
2.63472E+17,"The Red Cross is providing lifesaving services, meals &amp; shelter to Hurricane Sandy victims. Text REDCROSS to 90999 to give a $10 donation.",Money
2.63868E+17,Don't forget text REDCROSS to 90999 and donate $10 to help with hurricane relief please RT,Money
2.65497E+17,RT @HailoChicago: Hailo is supporting the @RedCross's hurricane relief efforts &amp; matching donations. Please help if you can: http:// ...,Money
2.63765E+17,"$5, $10, or $25 Donation to Help Hurricane-Impacted Businesses #pd -  http://t.co/dPWVhoJ8",Money
2.64383E+17,RT @sfbj: Wells Fargo accepting ATM donations for hurricane victims http://t.co/o12GZTDH,Money
2.63364E+17,"RT @CathCharitiesNY: To help New Yorkers affected by the hurricane, text “CCHOPE” to 85944 to make a one-time $10 donation. #Sandy",Money
2.6453E+17,"Please consider donating 10$ to help the families affected by hurricane sandy! All you have to do is text ""REDCROSS"" to 90999! #SandyHelp",Money
2.64558E+17,RT @ROSHON: Please donate to the American Red Cross to help raise funds for our fellow Americans who have been devastated by Hurricane S ...,Money
2.64539E+17,@MetsTwerp you can go to the Red Cross website and donate directly to the Hurricane Sandy Relief fund.,Money
2.64522E+17,"RT @cherry_dg: Hi guys, pls donate #SandyHelp for people affected by Hurricane Sandy. Text REDCROSS to 90999 to donate $10 or call 18004 ...",Money
2.64871E+17,RT @StevenTylerisms: . @IamStevenT with American Red Cross pin during Hurricane Sandy 'Coming Together' to donate $10 text REDCROSS to 9 ...,Money
2.64477E+17,"Hurricane #Sandy benefit concert airs 8pm ET To donate, visit http://t.co/BHFcBhd5; text REDCROSS to 90999 to make $10 donation. #SandyHelp.",Money
2.6399E+17,Great idea! RT @mashable: iTunes Accepting Red Cross Donations For Hurricane Sandy Victims http://t.co/iKO4BlNl,Money
2.65426E+17,RT @beastieboys: good morning. @OscopeLabs is having a benefit for Hurricane Sandy Relief tonight @brooklynbowl.. here's the info.. http ...,Money
2.65207E+17,RT @bumblefoot: Benefit concert on Long Island for Hurricane Sandy Victims... http://t.co/A74Hht0y  #Long #Island #Hurricane #Sandy,Money
2.64194E+17,RT @urbanjibaro: Mi gente... please make a donation to LATISM Hurricane Sandy relief fund on WePay! https://t.co/wwmG6mfN via @WePay #la ...,Money
2.64496E+17,@helpportland &amp; donate. NCB Account # 351119322. Portland Hurricane Sandy Relief Fund. Donations accepted at 20 South Avenue kgn 10. #sandy,Money
2.63684E+17,"Thank you @whec_nrudd for broadcasting live today! We are now at $1,850 for Hurricane Relief. Call 585-241-4201 to make your gift!",Money
2.6567E+17,Atlantic City strip club to donate $5 a lap dance to Hurricane Sandy victims http://t.co/R2pChLJs,Money
2.63997E+17,"iTunes Accepting Red Cross Donations For Hurricane Sandy Victims: 

Apple on Wednesday made it a bit ea... http://t.co/09CakOGx #codecia",Money
2.6502E+17,"Mynt is proud to announce that we have raised $20,938.00 to help those affected by Hurricane Sandy #RedCross 
http://t.co/OR00J3v5",Money
2.6453E+17,Go to http://t.co/Fg3f0A5n or http://t.co/LCaKM0QF to find out how you can help the survivors of Hurricane Sandy. http://t.co/s0skG7z2,Money
2.64369E+17,RT @MAKAEL86: Make sure you all donate to the Red Cross for the victims of Hurricane Sandy!!!,Money
2.64566E+17,Please help out the victims of Hurricane Sandy by visiting http://t.co/Ch3ZZg8s and making a donation &lt;3 #HelpSandy,Money
2.65264E+17,RT @neontrees: We have much love for our East Coast! Text REDCROSS to 90999 to donate to those affected by Hurricane Sandy! Even the sma ...,Money
2.6484E+17,“@CP3: Follow @CP3Cares and I will donate $1 for the first 10k new followers to support   Hurricane Sandy Relief Efforts. LETSGO!”U the man!,Money
2.63901E+17,"Hurricane SANDY Relief Text message: Text the word STORM to 80888 to make a $10 donation. To confirm the donation,... http://t.co/f2GiUbqm",Money
2.64807E+17,Congrats! and well spent RT @JulioHerrera_:My 1000th tweet! Pls donate to the Red Cross for Hurricane Sandy relief: http://t.co/FWu0txJ4,Money
2.64899E+17,"RT @AmbassadorRoos: Thanks! RT @norishikata: SOFTBANK Donates $500,000 to #Hurricane #Sandy Relief Efforts | SOFTBANK CORP. http://t.co/ ...",Money
2.63341E+17,RT @cuntpie: For every 10 retweets I get I will donate £1 to the Hurricane Sandy fund,Money
2.64781E+17,RT @LittleChuckFan: Text REDCROSS to 90999 to make a simple $10 donation to help the victims of Hurricane Sandy #SandyHelp (Please RT),Money
2.6472E+17,"Shop the ""Sandy"" necklace and earrings. 10% of proceeds donated to Hurricane Sandy Relief http://t.co/ky8m9MzG",Money
2.65489E+17,RT @NBCPhiladelphia: Donate to the #NBC10 Hurricane #Sandy Relief Fund to assist the Red Cross. Call : 1-877-NBC-WCAU thru midnig http:/ ...,Money
2.64578E+17,MakeMyHomeFit cares. Text REDCROSS to 90999 to donate $10.00 to help those affected by Hurricane Sandy.  #SandyHelp  http://t.co/6kfuqhcA,Money
2.65469E+17,"Medtronic Foundation Donates $250,000 to Hurricane Sandy Relief Efforts http://t.co/MWppp3f8 #pressrelease #news",Money
2.64519E+17,“@official1DSTUSA: Hope everyone's watching Hurricane Sandy's benefit concert on NBC! Donate to help out everyone in NJ and NY xx” NO POWER,Money
2.64529E+17,"Just donated $10 to those affected by hurricane sandy
#SandyHelp",Money
2.64528E+17,RT @SashaKane: Hurricane #Sandy -&gt; Text REDCROSS to 90990 To Donate $10 or Go To: http://t.co/KNSYEFrp or Dial: 1800-HELP-NOW to dona ...,Money
2.64927E+17,RT @Zendaya96: Go into ur piggy banks Zswaggers give ur money 2 ur mom/dad get them to text CONVOY to 50555 send $10 to Hurricane Sandy  ...,Money
2.63703E+17,"RT @AmwayUS: Make a donation to the American Red Cross  for relief from Hurricane Sandy and Amway will match up to $100,000 http://t.co/ ...",Money
2.63663E+17,Donate to Hurricane Sandy Victims with a Simple Text Message http://t.co/HcTUvVMX #lifehacker,Money
2.66286E+17,RT @HuffingtonPost: Lady Gaga donates $1 million to Red Cross for Hurricane Sandy Relief http://t.co/oKUj7IsG,Money
2.63933E+17,"@reba $0.25 from each sale will go to the Red+ to help people affected by Hurricane Sandy Spread the word
http://t.co/B4Y2BhLF",Money
2.64111E+17,"“@SportsCenter: Packers safety Charles Woodson said he's donating $100,000 to the Red Cross for assisting families hurt by Hurricane Sandy.”",Money
2.64122E+17,NFL-NFLPA to Donate $1 Million to Aid Those Impacted By Hurricane Sandy http://t.co/ZpgoDj9x,Money
2.65537E+17,"RT @RickYounger: NYC! Fundraiser for Hurricane Relief in BK, 6PM @BellHouseNY! Check the info, SUPPORT &amp; DONATE! http://t.co/TwhiOyEy",Money
2.64517E+17,"Mark Cuban has donated $1,000,000 for the relief efforts of Hurricane Sandy, some dislike Cuban, but tip of the hat here. #Sandy",Money
2.65187E+17,Please text KIDS to 80888 + donate $10 to help @CovenantHouse feed and shelter kids hurt by #Sandy in the hurricane region.,Money
2.6457E+17,Please text 90999 to make a $10 donation to The Red Cross to help the hurricane victims of NY and NJ and surrounding areas. Thank you!,Money
2.63985E+17,iTunes Accepting Red Cross Donations For Hurricane Sandy Victims Apple on Wednesday made it a bit easier for concerned http://t.co/e6y9A5Nu,Money
2.65302E+17,RT @RomeoSantosPage: Romeo donating 30k for Hurricane Sandy Relief efforts http://t.co/7e7jVt0A,Money
2.64405E+17,"RT @hollywoodnews: Bethenny Frankel donates $50,000 for Hurricane Sandy relief http://t.co/3G9mbMJZ Hollywood News",Money
2.64855E+17,RT @Deadspin: Floyd Mayweather bet $1.1 million on a football game today. Text REDCROSS to 90999 to donate to hurricane victims: http:// ...,Money
2.64523E+17,RT @Brittanyzor: I just donated to the Red Cross to help Hurricane Sandy victims. Have you? #SandyHelp #RedCross #HurricaneSandy,Money
2.64405E+17,RT @DeadOceans: Starting now: @DeadOceans to donate $1 for every item purchased from mail order to @RedCross Hurricane #Sandy relief. ht ...,Money
2.65492E+17,@Zendaya96 inspired me let's help the Hurricane Sandy victims!! text CONVOY to 50555!! $10 donation goes to relief efforts!! we can do this!,Money
2.64059E+17,"RT @CNBC: Kellogg Company pledges $500,000 to the Hurricane #Sandy relief efforts. ""Our thoughts are with all those impacted,"" said VP K ...",Money
2.64163E+17,RT @Patriots: Patriots join @NFL &amp; @NFLPA to donate $1mil to American @RedCross for Hurricane Sandy relief. Here's how you can donat ...,Money
2.6474E+17,RT @HolaArgelia: PLEASE RT: text REDCROSS to 90999 to make a 10$ donation to hurricane #Sandy victims. THANK YOU &amp; God bless #hoypor ...,Money
2.64948E+17,RT @THEsaragilbert: Just a reminder to text red cross to 90999 to donate $10 for disaster relief. Love to those affected by hurricane sandy,Money
2.63726E+17,RT @TeamHendrick: .@Lowes to donate $1 million to help communities affected by Hurricane Sandy: http://t.co/jqebRQzd #NASCAR,Money
2.64065E+17,You can text REDCROSS to 90999 to give $10 to American Red Cross Disaster Relief and help thousands of people affected by Hurricane Sandy.,Money
2.6372E+17,"That's it??? “@Yankees: The #Yankees will donate $500,000 to help the tri-state area recover from Hurricane Sandy.”",Money
2.64098E+17,Albright College to Raise Funds for Hurricane Relief at Football Game http://t.co/FdIF8foL,Money
2.63648E+17,"If you want to give to help hurricane victims, give to @OrchardGroupNYC. They are already making a difference. More info, see @BrentStorms",Money
2.66299E+17,Lady Gaga Donates $1 Million To Hurricane Sandy Relief http://t.co/eT77Qech,Money
2.6441E+17,Petes collecting funds for Hurricane Sandy relief efforts on Sunday when they host the Niagara IceDogs.  http://t.co/6UmX1zma,Money
2.64526E+17,Text REDCROSS to 90999 to make a $10 donation to help the victims of Hurricane Sandy. #sandyhelp,Money
2.65248E+17,RT @IslandHarvest: Our Hotlines are open for donations for Hurricane Sandy Relief.  Call 516-294-8528 or 631-873-4775.,Money
2.63983E+17,#NEWS #MASHABLE | iTunes Accepting Red Cross Donations For Hurricane Sandy Victims http://t.co/uWYrxyAV | #TECH - @HCP520,Money
2.64401E+17,RT @duranduran: iTunes and eBay are among the multiple ways you can donate money to Hurricane Sandy relief efforts. Read more: http://t. ...,Money
2.65469E+17,RT @jasonsantamaria: AND 15% of all @abookapart sales today will be donated to the Red Cross to aid the victims of Hurricane Sandy: http ...,Money
2.63479E+17,If you haven't done this yet: Super-simple to make a $10 donation for Hurricane #Sandy relief by texting REDCROSS to 90999.,Money
2.6453E+17,MJB doin' it: Turn on NBC to watch the last of the Hurricane #Sandy benefit concert. Then text REDCROSS to 90999 to donate $10 for relief.,Money
2.63803E+17,via @citi The Citi Foundation Commits An Additional $1M to Red Cross for Hurricane Sandy Relief and Recovery Efforts http://t.co/ea6DVPO9,Money
2.64526E+17,RT @DannyDeVito: Heading 2 NYC please help out Hurricane Sandy relief benefit concert on tonight @NBC – 8pm ... http://t.co/JSRIhlr0,Money
2.64042E+17,"RT @lionsclubsorg: Blog Post: Hurricane Sandy Relief: LCIF approved $100,000 Major Catastrophe Grant http://t.co/LuANgK36",Money
2.64389E+17,RT @kevinGEEdavis: RT @techsavvymama: Toyota Donates $1 Million to Support Hurricane Sandy Relief Efforts http://t.co/373hHJV0 #ToyotaWomen,Money
2.64527E+17,Text REDCROSS TO 90999 to donate $10.00 to help the victims of Hurricane Sandy. RETWEET guys Donate I am #sandyhelp,Money
2.65663E+17,RT @WWE: Help Hurricane #Sandy victims in NYC. Text NYCFUND to 50555 to donate $10 to The Mayor's Fund To Advance NYC. http://t.co/2dPbAoOz,Money
2.65507E+17,"RT @JustinSeeley: Text ""redcross"" to 90999 on your phone to quickly donate to the Hurricane #Sandy Relief Efforts - http://t.co/JaUHOPpg",Money
2.6408E+17,RT @SoxGirl1512: THE WALT DISNEY COMPANY COMMITS $2 MILLION FOR HURRICANE SANDY RELIEF AND REBUILDING EFFORTS http://t.co/FvctoGwP,Money
2.64899E+17,RT @RunAnywayNYC12: @cnnExclusive check out what we are doing to raise money for Staten Is. Hurricane Sandy victims in Central Park @Run ...,Money
2.64087E+17,"RT @nfl: NFL, NFLPA to donate $1 million for Hurricane Sandy relief: http://t.co/f3HsBpkC",Money
2.64533E+17,My $10 .... your $10 ... our $10 can go a long way helping victims of hurricane Sandy. Text RedCross 90999 or go to http://t.co/myIxIoP4,Money
2.65586E+17,I donated to @HumaneSociety to help animals affected by Hurricane #Sandy: http://t.co/MPLz3pfp #sandypets,Money
2.65188E+17,"RT @bweiner: calling all runners: you can help those affected by hurricane sandy, we've already raised over $1k http://t.co/twhK0vCY #ru ...",Money
2.63732E+17,"RT @Yankees: The #Yankees will donate $500,000 to help the tri-state area recover from Hurricane Sandy.",Money
2.64146E+17,RT @sagaftra: Looking for a way to help those affected by Hurricane Sandy? Donate to the American Red Cross Disaster Relief http://t.co/ ...,Money
2.63983E+17,iTunes Accepting Red Cross Donations For Hurricane Sandy Victims http://t.co/uEHHpBxo #Uncategorized,Money
2.66277E+17,Lady Gaga Donates $1M to New York and American Red Cross for Hurricane Sandy Relief: 'I Will Help You Rebuild Your S... http://t.co/WTRoCypA,Money
2.64036E+17,"&amp;ldquo;@AmzerInc We will donate 20% of sale proceeds from 1-12 November to Red Cross, to help Hurricane Sandy ... http://t.co/g8vPBsvx",Money
2.65168E+17,Text #REDCROSS to 90999 on your mobile phone. A $10 dollar donation will help the victims of Hurricane #Sandy. http://t.co/1i4bsbGG,Money
2.64481E+17,D.Wade donating his game check ($200k+) to hurricane relief efforts... So for that ill root for them fucks to win....,Money
2.6455E+17,"Vikings and Wilf family donate $100,000 to victims of Hurricane Sandy http://t.co/gwrZjWQZ",Money
2.65493E+17,"Donate $10 for Hurricane Sandy victims. Text CONVOY to 50555. If it was you, wouldn't you want help? RT and Text! @Zendaya96 plz RT!",Money
2.63297E+17,"RT @MaraWritesStuff: Everybody be sure to thank @realDonaldTrump for his selfless, no-strings donation of $5 million to hurricane relief ...",Money
2.64137E+17,"The NFL &amp; NFLPA donate $1M to the Red Cross for hurricane relief? $1 million? Really? $31,250/team? $600/player?
@ESPN_FirstTake",Money
2.65486E+17,Red Sox farmhand &amp; NJ native @Jays0n_Hernan is raising money for Hurricane Sandy relief. His story &amp; how you can help: http://t.co/0yWRWtl9,Money
2.64076E+17,Our friends @thredUP are collecting money for Hurricane #Sandy relief. Donate? Maybe send clothing for cash donations? http://t.co/eO6Mdwcx,Money
2.64533E+17,Just made my donation to Hurricane Sandy relief efforts thru iTunes. Thx to tonight's performers and God Bless all those affected.,Money
2.66302E+17,"RT @AdamSchefter: Dolphins owner Stephen Ross donating $500,000 to support Hurricane Sandy recovery efforts.",Money
2.64779E+17,RT @Verizon_John: #Verizon Pledges $1.2 Million for Hurricane #Sandy Relief.  Text to donate options listed here: http://t.co/z9Ioe6KK,Money
2.64123E+17,Toyota Donates $1 Million to Support Hurricane Sandy Relief Efforts http://t.co/jb2k3UEJ,Money
2.65474E+17,"RT @Medtronic_News: Medtronic Foundation donates $250,000 to Hurricane #Sandy relief efforts http://t.co/MGKGb0Ce #MDT $MDT",Money
2.64843E+17,Sandy victims can get unemployment help: Hurricane Sandy victims can claim federal disaster unemployment benefit... http://t.co/jiI0Z6dO,Money
2.6453E+17,Our #kids #book series sales this wk will send 30% to #RedCross for Hurricane #Sandy relief. #kidlit #parenting - http://t.co/XvIY5BXz,Money
2.64454E+17,RT @shopbop: Kindness is always in fashion: Text REDCROSS to 90999 to donate $10 to aid Hurricane Sandy relief efforts.,Money
2.65125E+17,RT @DonnaPesco: @CarolineManzo Donate $10 to American Red Cross for Hurricane Sandy victims by texting redcross to 90999. Plz RT,Money
2.63348E+17,"Text ""redcross"" to 90999  to donate $10 to hurricane sandy victims. The $10 is charged to your phone bill.",Money
2.6484E+17,RT@CP3: Follow @CP3Cares and I will donate $1 for the first 10k new followers to support  Hurricane Sandy Relief Efforts. LETSGO!,Money
2.64433E+17,Hess Corporation Donates $5 Million to Hurricane Relief in New York and New Jersey http://t.co/ZQheckIs,Money
2.63981E+17,“@iphonemart: You can now use iTunes to support Hurricane Sandy relief http://t.co/yYImBHnm” very easy ... go and donate..,Money
2.634E+17,The destruction caused by Hurricane Sandy has been tragic. Help out by donating to the Red Cross http://t.co/WiHiyD1Z,Money
2.64532E+17,@TheEllenShow  RT please #Sandyhelp text 90999 red cross to help those affected by Hurricane Sandy...thanks!,Money
2.63665E+17,RT PNC will refund ATM surcharges &amp; fees incurred from 10/29 to 11/2 for customers in affected areas http://t.co/be33lzBA #Hurricane #Sandy,Money
2.64524E+17,RT @lkblackburne: Writing Blog: Bid on a Group Critique from Me and Other 2014 Debut Authors to Benefit Hurricane Sandy Victims http://t ...,Money
2.64782E+17,RT @RunBlogRun: New Balance is donating $250k to hurricane sandy relief plus matching funds donated by nb associates #ingnycmarathon #ne ...,Money
2.63357E+17,Hurricane Sandy relief phone bank today: American Red Cross needs your help to help those that are be... http://t.co/BoQHbVPh #henderson,Money
2.65579E+17,Your help is needed! Donate $10 to the American Red Cross Hurricane Sandy Relief Effort by texting REDCROSS to... http://t.co/vS2JppRK,Money
2.6436E+17,@mrbradgoreski Please RT: Text REDCROSS to 90999 to donate $10 to hurricane relief. #HurricaneSandy #NYC,Money
2.63318E+17,RT @KeeverCampaign: To help Hurricane Sandy victims text REDCROSS to 90999 to give $10 directly to the disaster relief.,Money
2.64524E+17,Hurricane Sandy Relief - Story Auction - http://t.co/na0ENWGN I'm giving a story to the highest bidder :),Money
