,Unnamed: 0,tweetID,tweet-text,tweet-class
1326,1326,265078078244528129,NYC Runners and Race Organizers Help with Hurricane Relief Efforts:  http://t.co/VJFucbGK,not_excl
1327,1327,265093175687917568,"JPN Softbank donates US$500,000 to Hurricane Sandy Efforts. To US of course, and not to even more devastated Haiti: http://t.co/sipUH5VP",not_excl
1328,1328,265123447074603008,Thank You to our Armed Forces coming to help Hurricane Sandy Relief! We all sure do appreciate the help :) # http://t.co/l3GuWc9b,not_excl
1329,1329,265130122653343744,"A responsible corporate citizen: MAZDA DONATES $100,000 TO AMERICAN RED CROSS FOR HURRICANE SANDY RELIEF EFFORTS http://t.co/93sovwOj",not_excl
1330,1330,265150157790793728,#lyonsddd Sandy telethon raises $23 million for hurricane relief - USA TODAY: http://t.co/m2kxAcZO.auSa... http://t.co/TXdHRCjw @lyonsddd,not_excl
1331,1331,265214313621512192,RT @soborne7: The NFL makes $9 billion a year and they give $1 million to Hurricane Sandy relief? Every *little* bit helps i guess... #c ...,not_excl
1332,1332,265227474911256576,"RT @OlympedeGouges: ""help, FEMA announced over the weekend that it is offering victims of Hurricane Sandy vouchers good for up to two we ...",not_excl
1333,1333,265268379680665602,Wow @jetblue has been awesome with hurricane sandy help! + they'll give you true blue points for donating to red cross http://t.co/FRPzTXaW,not_excl
1334,1334,265282229171806209,Thank you to all of the people that have donated to help the victims of Hurricane Sandy - Some of you have done an... http://t.co/KYDzLh16,not_excl
1335,1335,265380670380064768,#thaTVspot #News Adam Levine Lends a Helping Poster for Hurricane Sandy Relief http://t.co/fvxJ0gLy #TV,not_excl
1336,1336,265384187392049152,EntEnt Inc. Adam Levine Lends a Helping Poster for Hurricane Sandy Relief http://t.co/N6CMgQSR,not_excl
1337,1337,265396850855661568,"Marines begin Hurricane Sandy relief work in Queens and Staten Island: They’re storming the beaches!
A wave of Marines hit the most h...",not_excl
1338,1338,265478274287800321,I just made my October donation to Susan G Komen and also to Red Cross: Hurricane Sandy Diaster Relief.,not_excl
1339,1339,265499732565184513,Broadcasters make major donations to Hurricane #Sandy disaster relief efforts http://t.co/CsFCxpD0,not_excl
1340,1340,265501008724103170,#Realtor http://t.co/BzbFbBc1 Prudential Donates $3 Million for Immediate Support of Hurricane Sandy Relief Effor... http://t.co/79x4sft0,not_excl
1341,1341,265525930393481216,Christina Aguilera + friends perform at 'Hurricane Sandy' benefit concert raising $23 MILLION for Hurricane victims: http://t.co/eUBHsqhd,not_excl
1342,1342,265539995509596160,"Awww love that guy @LisaNaomi “@Pressparty: SIMON COWELL donates $25,000 to hurricane Sandy appeal. http://t.co/sGBGkWyP”",not_excl
1343,1343,265548882606428160,#skateboarding Terry Kennedy Payday Donated To Hurricane Sandy Relief http://t.co/jwHBwloc,not_excl
1344,1344,265567300348956672,"#PowerPlay #TwitterWatch #RT : Simon Cowell donates $25,000 to Hurricane Sandy appeal http://t.co/j9kpcVmS via @digitalspy",not_excl
1345,1345,265570185182859264,Albany Marine Base ships supplies for hurricane relief effort - WALB-TV: Albany Marine Base ships supplies for h... http://t.co/tAzDrspN,not_excl
1346,1346,265570707050745858,RT @ACPressNJnews: Atlantic City strip club to donate $5 a lap dance Hurricane Sandy victims: Atlantic City strip club AC Dolls is ... h ...,not_excl
1347,1347,265581051894693888,My other baby ROBINSON CANO donated 25 thousand dollars to help out w. The destructions of the hurricane :) aww,not_excl
1348,1348,265590325958029312,"RT @CharityNav: The Red Cross has raised &gt;$85 million for #hurricane #sandy, but some question if they've done enough to help... http ...",not_excl
1349,1349,265597166876229632,Lawyers and Law Firms Contribute To Hurricane Sandy Relief and Recovery Efforts  http://t.co/tNlt2lcg  #law #legal,not_excl
1350,1350,265599453367513089,"Fuck simon cowell , that nigga only donated 25,000 to the hurricane Sandy victims when others donated 100,000 &amp; 1 million dollars",not_excl
1351,1351,265606091147202560,Yup! @MsLuxeSociety: I just donated Money to Red Cross for Victims of Hurricane #Sandy. You should too! Please ... http://t.co/X3BShYbr,not_excl
1352,1352,265633601251586050,S/O to Mark Cuban for donating a million to the relief efforts for victims of Hurricane Sandy #WordUp,not_excl
1353,1353,265635602471473152,#xfactor Simon Cowell Donates $25000 To Hurricane Sandy Appeal – Entertainmentwise: Entertainmentwise Simon Cowell… http://t.co/93tql63b,not_excl
1354,1354,265643298033655810,Me heart breaks for these people. I donated to @HumaneSociety to help animals affected by Hurricane #Sandy: http://t.co/BJoTOneg #sandypets,not_excl
1355,1355,265841800441393153,Brooklyn Public Library Bookmobiles Help with Hurricane Sandy Relief: The Brooklyn Public Library h... http://t.co/V84hYYkE (@galleycat),not_excl
1356,1356,266223150948306944,Good! RT @eonline: Lady Gaga Donates $1 Million to Red Cross for Hurricane Sandy Relief in New York http://t.co/T6wwjUkP,not_excl
1357,1357,266246942974156800,RT @997DJX: WOW! Lady Gaga donated $1 MILLION to Hurricane Sandy relief in NYC!... http://t.co/vnmOkxt7,not_excl
1358,1358,266250377098326017,Lady Gaga donated $1 Million to the American Red Cross for Hurricane Sandy relief efforts - http://t.co/S51ow9oo,not_excl
1359,1359,266276691935109120,RT @KMarieLaRubia: Here with @PenelopeGinestr !!! She just dropped off a load of donations to help victims of hurricane sandy! http://t. ...,not_excl
1360,1360,266298413572825088,"He still a cresta? @GFeLLa0623 ""@AdamSchefter: Dolphins owner Stephen Ross donating $500,000 to support Hurricane Sandy recovery efforts.""",not_excl
1361,1361,266303806873165824,"Rt@AdamSchefter: Dolphins owner Stephen Ross donating $500,000 to support Hurricane Sandy recovery efforts.”",not_excl
1362,1362,266314539442790403,"#LiveWire Game Donated $10,000 to Hurricane Sandy Voters: The rapper wanted to help storm victi... http://t.co/EWkLK4ph #LiveWireRecords",not_excl
1363,1363,266327303670337536,"Dolphins, Ross donate to Hurricane Sandy relief efforts http://t.co/k0V7K9Mz",not_excl
1364,1364,266246819128963072,RT @1027KIISFM: .@LadyGaga Donates $1 Million to Red Cross for Hurricane Sandy Relief in New York (Via: @eonline),not_excl
1365,1365,264053337014550528,"Cheapskates RT @pgammo: NEW YORK YANKEES TO DONATE $500,000 TO HURRICANE SANDY RELIEF EFFORTS IN TRI-STATE AREA http://t.co/OGmucO6q",not_excl
1366,1366,263726471112192001,"RT @MLB: The @Yankees will donate $500,000 to aid with Hurricane Sandy relief efforts.",not_excl
1367,1367,264528683455352832,"Reyn's Room: In case you missed it, the Philippine government donated $250,000 to Hurricane Sandy victims.... http://t.co/nAlbO8dL",not_excl
1368,1368,264529263087206402,"“@AdamSchefter: Vikings and the Wilf family are pledging $100,000 to support Hurricane Sandy storm recovery efforts.” Yay Vikes!",not_excl
1369,1369,264167238431539200,Chelsea Handler donates $100000 towards Hurricane Sandy relief - http://t.co/ZRUKKWg6: Examiner.comChelsea Handle... http://t.co/WretYu72,not_excl
1370,1370,263400484776312833,I just donated $20 to help get the east coast back on track after hurricane sandy. http://t.co/cW9ZI7E9 only takes 2 minutes!!! X,not_excl
1371,1371,265516527879589888,"Just sent some Hurricane Sandy relief items @amazon using http://t.co/OXys0Vom
2TAA123PJR42",not_excl
1372,1372,266286220315869184,RT @HuffingtonPost: Lady Gaga donates $1 million to Red Cross for Hurricane Sandy Relief http://t.co/oKUj7IsG,not_excl
1373,1373,264422224537190401,"RT @BCEFA: On behalf of the theatre community, @BCEFA has donated $250,000 to help those impacted by Hurricane Sandy. http://t.co/YrHBP3bV",not_excl
1374,1374,264390463103057924,"RT @playbill: Broadway Cares/Equity Fights AIDS (@BCEFA) Donates $250,000 to Hurricane Sandy Recovery http://t.co/96G5MIfD",not_excl
1375,1375,264540666296684545,Bethenny Frankel Donates $50K To Hurricane Sandy Relief! What An Angel!! http://t.co/4kc10z0z,not_excl
1376,1376,265498643514142720,RT @USRealEstatenew: FirstService Residential Establishes a $10 Million Hurricane Recovery Fund to ... - DailyFinance http://t.co/lAWYK952,not_excl
1377,1377,265490959440162816,"Simon Cowell Donates $25,000 to Hurricane Sandy Relief: Simon Cowell has donated $25,000 to the New York Daily N... http://t.co/AcIYPAu1",not_excl
1378,1378,264066211124506625,"“@usweekly: Chelsea Handler donates $100,000 to Red Cross for Hurricane #Sandy relief http://t.co/9seo3Hqs” go @chelseahandler",not_excl
1379,1379,264139594457559040,Snooki helps Hurricane Sandy victims http://t.co/MoiLP3BL,not_excl
1380,1380,264457562945097728,"The #Lakers announced today that they will donate up to $100,000 to the American Red Cross to assist victims of Hurricane Sandy! #BigBrother",not_excl
1381,1381,263780553373917186,News Corp. to Donate $1 Million to Hurricane Sandy Relief Efforts: The funds will be evenly divided between New ... http://t.co/snfsFl0p,not_excl
1382,1382,264522865293025280,Just donated to the @RedCross for hurricane #Sandy relief.  The pictures they're showing are just so sad.  Stay safe everyone.,not_excl
1383,1383,264073370520416256,"“@pixelworkers: Loren Brichter is donating his Letterpress tee proceeds to the Red Cross for hurricane relief.

http://t.co/uWXsff57”",not_excl
1384,1384,264438814477524992,"Bethenny Frankel Donates $50,000 to Red Cross to Help With Hurricane Sandy Relief:  http://t.co/Ufg0f3le",not_excl
1385,1385,264774941340213248,Amy just donated to Disaster Relief through the American Red Cross. Our thoughts and prayers are with those affected by Hurricane Sandy.,not_excl
1386,1386,264094863660818433,"RT @ESPNNewYork: NFL, union donating $1M to Hurricane Sandy relief effort http://t.co/FsXR4t76",not_excl
1387,1387,265143702450761729,"RT @OKMagazine: Bruce Springsteen, Christina Aguilera, Jimmy Fallon and More Raise $23 Million for Hurricane Sandy Victims http://t.co/D ...",not_excl
1388,1388,266250189696794624,RT @Z100NewYork: Thanks #MotherMonster! @ladygaga gives $1 million to Red Cross for Hurricane #Sandy relief http://t.co/k2DIYm1S,not_excl
1389,1389,264423535404007424,From WEEK-TV: Ameren Illinois workers help with Hurricane Sandy relief efforts (Photo Gallery) http://t.co/S7IdzvQG #blononews,not_excl
1390,1390,266300214795714561,"“@AdamSchefter: Dolphins owner Stephen Ross donating $500,000 to support Hurricane Sandy recovery efforts.” Take note athletes.",not_excl
1391,1391,264853491024019456,RT @ChrisMannixSI: NBC's one-hour concert benefit last night raised $23 million for victims of Hurricane #Sandy. Bravo.,not_excl
1392,1392,264612691144998912,"RT @KarenCivil: They announced at dinner @nationwide  is donating over $300,000 to the RedCross for Hurricane Sandy victims.",not_excl
1393,1393,263811497736679424,"RT @CNBCSportsBiz: New York Yankees to donate $500,000 to Hurricane #Sandy relief efforts in Tri-State area.",not_excl
1394,1394,264002652453609472,Stiri Bancare: Capital One Commits $1 Million in Support for Hurricane Sandy Relief and Recovery Efforts http://t.co/qqQtqG9x,not_excl
1395,1395,265532346340622338,Barbara Walters Donates $250000 To Hurricane Sandy Disaster Relief Efforts: Stephanopoulos then announced that h... http://t.co/BIawIcRR,not_excl
1396,1396,266301849278234624,"RT @AdamSchefter: Dolphins owner Stephen Ross donating $500,000 to support Hurricane Sandy recovery efforts.",not_excl
1397,1397,265530667218137088,"RT @JustSimonCowell: Simon Cowell donates $25,000 to Hurricane Sandy campaign. ""I'm proud to give my support to the Daily News Sandy app ...",not_excl
1398,1398,264781626054164480,RT @RunBlogRun: New Balance is donating $250k to hurricane sandy relief plus matching funds donated by nb associates #ingnycmarathon #ne ...,not_excl
1399,1399,265681406699638785,RT @WalmartNewsroom: Officials thankful for support from Walmart &amp; others during Hurricane #Sandy relief efforts: http://t.co/DU1Nci ...,not_excl
1400,1400,265256239016054784,621st CRW supports AZANG with Hurricane Sandy relief efforts http://t.co/twMkJUnj,not_excl
1401,1401,264099294922027009,RT @Indradevsr: Viacom donates $1 million to Hurricane #Sandy relief efforts; company pledges additional $1 million through employee mat ...,not_excl
1402,1402,265546888005177344,RT @ToyotaDealers: Hooray! Toyota Donates $1 Million to Support Hurricane Sandy Relief Efforts,not_excl
1403,1403,264097881500315648,"RT @Kohls: Our thoughts are with all affected by Hurricane Sandy. In support, we’ve donated $1 million to the American Red Cross. http:/ ...",not_excl
1404,1404,264522612925947904,RT @Brittanyzor: I just donated to the Red Cross to help Hurricane Sandy victims. Have you? #SandyHelp #RedCross #HurricaneSandy,not_excl
1405,1405,266228759219273729,Thank you to everyone who attended the #DAEC2012 Mass -- we raised $1225 for @CCharitiesUSA's hurricane relief efforts!,not_excl
1406,1406,265529487976972290,"Patch &amp; AOL Send Hurricane Sandy Relief Trucks to Long Island, New Jersey http://t.co/M0QRQckO",not_excl
1407,1407,265466941165170688,Ayala’s Herbal Water Donates to Hurricane Sandy Relief http://t.co/k1VYuHUt,not_excl
1408,1408,265474101970358272,"RT @Medtronic_News: Medtronic Foundation donates $250,000 to Hurricane #Sandy relief efforts http://t.co/MGKGb0Ce #MDT $MDT",not_excl
1409,1409,265226628915920897,Adopt NY - The Adopt NY Hurricane Sandy Relief effort is going strong! There has been an outpouring of support... http://t.co/GzvOxFh0,not_excl
1410,1410,264354364842446848,Time Warner to Donate $1 Million for Hurricane Sandy Relief Efforts: Fellow entertainment conglomerates News Cor... http://t.co/3xu0s0QK,not_excl
1411,1411,264516672340242432,"Mark Cuban has donated $1,000,000 for the relief efforts of Hurricane Sandy, some dislike Cuban, but tip of the hat here. #Sandy",not_excl
1412,1412,264898581226467328,"RT @AmbassadorRoos: Thanks! RT @norishikata: SOFTBANK Donates $500,000 to #Hurricane #Sandy Relief Efforts | SOFTBANK CORP. http://t.co/ ...",not_excl
1413,1413,265668883741016064,RT @TeamEvanna: Again @DancingABC is participating in #DayofGiving to help those affected by Hurricane Sandy go here: http://t.co/5vi6JO ...,not_excl
1414,1414,265505852922941440,"Props to Charles Woodson for donating $100,000 to Hurricane Sandy relief. Same guy who donated $2 mil to a Children's and Women's hospital",not_excl
1415,1415,264030851787018242,Charles Woodson made a $100k donation to the Red Cross for hurricane Sandy relief. He spoke before the presi http://t.co/yq4dRbEp,not_excl
1416,1416,264274011054280704,"Chelsea Handler Donates $100,000 To Red Cross For Hurricane Sandy Aid [Video] http://t.co/jalVyD45 via Chris Greenhough",not_excl
1417,1417,265575601237282816,$23 million raised by Hurricane Sandy relief concert - http://t.co/AuNT4GqW http://t.co/tE0j9QFL,not_excl
1418,1418,264534160532725760,"@OpieRadio Dwyane Wade giving $200,000 to hurricane relief #SandyHelp ... How much are you giving Opie. You talk a big game on the radio.",not_excl
1419,1419,264010243669909504,"RT @KelloggCompany: Kellogg partners w/ @AndersonLive for #Hurricane #Sandy relief efforts, donates 2 semi-trucks of cereal &amp; snacks ...",not_excl
1420,1420,264528464042934272,Just did my part and donated to Hurricane Sandy relief.  Go to http://t.co/zHPTO82O.  It's easy to do...#theyneedhelp,not_excl
1421,1421,264549716501602304,"Vikings and Wilf family donate $100,000 to victims of Hurricane Sandy http://t.co/gwrZjWQZ",not_excl
1422,1422,265503403013197824,"Abbott and the Abbott Fund Donate $1m in Funding and Products to Support Hurricane Sandy Relief Efforts #MG334

http://t.co/0TYLa33u",not_excl
1423,1423,264137357282906112,"The NFL &amp; NFLPA donate $1M to the Red Cross for hurricane relief? $1 million? Really? $31,250/team? $600/player?
@ESPN_FirstTake",not_excl
1424,1424,265302363877810178,RT @RomeoSantosPage: Romeo donating 30k for Hurricane Sandy Relief efforts http://t.co/7e7jVt0A,not_excl
1425,1425,265678341267398659,I have so much respect for @ralphlauren for donating at least $2 million for those affected by Hurricane Sandy http://t.co/PuegYnIn,not_excl
1426,1426,264052861254639616,News Corporation Announces $1 Million Donation to Hurricane Sandy Relief Efforts http://t.co/XweLnkBY,not_excl
1427,1427,265585856641900544,I donated to @HumaneSociety to help animals affected by Hurricane #Sandy: http://t.co/MPLz3pfp #sandypets,not_excl
1428,1428,264493776251265024,RT @Mariners: From the Corner of Edgar &amp; Dave – MLB &amp; MLBPA Have Donated $1 Million to Hurricane Sandy Relief: http://t.co/s9wazb8P,not_excl
1429,1429,265417423572848640,Irish charity brings digital technology to Hurricane Sandy relief efforts #Sandy http://t.co/AzbGSMn9 via @siliconrepublic,not_excl
1430,1430,264392947863277568,"RT @bobpockrass: Jimmie, Hendrick Motorsportd &amp; Lowe's will donate to hurricane relief. $298,000 donation from the trio. Lowe's has  ...",not_excl
1431,1431,264419466304172032,RT @Companies4Good: #FF @Disney @Viacom - they donated $3 million to #Hurricane #Sandy relief!! #CSR #disastergiving http://t.co/4xbn29ml,not_excl
1432,1432,266289789546938370,Airbnb Partners With http://t.co/4GNs44x2 To Provide Free Housing For Hurricane Sandy Victims http://t.co/o2l87J3X,not_excl
1433,1433,263375644275113985,"@kelloggcompany Kellogg Co. commits $500,000 to @RedCross &amp; @FeedingAmerica Hurricane Sandy relief efforts http://t.co/O2yiiI1o",not_excl
1434,1434,264766566422429696,"RT @MammaMiaMusical: MT @BCEFA On behalf of the #Broadway community, @BCEFA has donated $250,000 to help those impacted by Hurricane San ...",not_excl
1435,1435,264856917992685568,.@Bethenny Frankel Donates $50k To Help Victimes That Were In Hurricane Sandy! http://t.co/LXms42RS #RHONY &lt;Check It OUT!!,not_excl
1436,1436,264438324587032576,"RT @GordonJayFrost: Viacom, Disney donate $3M to Hurricane Sandy relief effort - CBS News http://t.co/61dilvEj",not_excl
1437,1437,265318755360444416,"""Supernatural"" fans donate to help Hurricane Sandy Relief http://t.co/DqLxCbDa via @FirstGiving",not_excl
1438,1438,264383868864454656,RT @friendlyfordros: Ford is pitching in to help out with the Hurricane Sandy relief by donating to the American Red Cross and... http:/ ...,not_excl
1439,1439,264888062146924544,#retailPR Nestle Waters North America Sending 5.4 Million Bottles of Water for Hurricane Sandy Victims http://t.co/KFa6ZVhP,not_excl
1440,1440,263472971153285122,"@viccyuve15 used his birthday time to help those affected by Hurricane Sandy, I dub thee a #RealMotherFucker #HappyBirthday",not_excl
1441,1441,265469104650080256,"Medtronic Foundation Donates $250,000 to Hurricane Sandy Relief Efforts http://t.co/MWppp3f8 #pressrelease #news",not_excl
1442,1442,264767024276832256,RT @RunBlogRun: ASICS is donating all sales and 50 percent off on NYC product to hurricane relief efforts#ingnycmarathon,not_excl
1443,1443,264387130615283712,A gift from Paul Ryan to the Hurricane Sandy victims... http://t.co/4nXetKJN,not_excl
1444,1444,264514913903460353,"Shouts to D wade for donating his check for tonight's game to hurricane sandy relief. That's about $210,000",not_excl
1445,1445,262681524724461569,"RT @TheMotleyMind: This doesn't surprise me at all, ""Romney Campaign Bus Being Used For Hurricane Relief Efforts"" http://t.co/fTwK80M8",not_excl
1446,1446,264848308575563778,"RT @jaimemaggio: The #Vikings and owner Zygi Wilf (New Jersey native), have donated $100,000 to Hurricane #Sandy relief efforts.",not_excl
1447,1447,263725901408239616,RT @TeamHendrick: .@Lowes to donate $1 million to help communities affected by Hurricane Sandy: http://t.co/jqebRQzd #NASCAR,not_excl
1448,1448,265577059114422272,"Chicago Association of REALTORS® Contributes $10,000 to Hurricane Relief: The Chicago Association of REALTORS® (... http://t.co/snoYZCa1",not_excl
1449,1449,265153605030518784,RT @essencemag: Mary J. Blige lends her talent to Hurricane Sandy relief efforts and helps raise $23 million for the American Red Cross....,not_excl
1450,1450,265528076652392449,RT @HuffingtonPost: NBC's Hurricane Sandy benefit raised A LOT of money for the Red Cross http://t.co/8518FiCF,not_excl
1451,1451,264039284779134976,I just donated to Hurricane Sandy Relief via @thredup!  http://t.co/qH59yFv2,not_excl
1452,1452,264261692517654528,NBA and NBPA donate $1 million to Hurricane Sandy relief - The National Basketball Association (NBA) and the... http://t.co/z2vfDxT1,not_excl
1453,1453,264568616370991104,"I texted ""REDCROSS"" fifty times and donated $500 to hurricane relief. It wasn't my phone, but still.",not_excl
1454,1454,265249670425636865,RT @Colcalli: Statement: Abbott and the Abbott Fund Donate $1 Million in Funding and Products to Support Hurricane Sandy Relief Eff http ...,not_excl
1455,1455,264110575125164032,"“@SportsCenter: Packers safety Charles Woodson said he's donating $100,000 to the Red Cross for assisting families hurt by Hurricane Sandy.”",not_excl
1456,1456,264354567926448129,#UCWRadio  Time Warner to Donate $1 Million for Hurricane Sandy Relief Efforts http://t.co/9FIbeMWe #entertainment #news,not_excl
1457,1457,265510749915451392,From @qsrmagazine: McDonald's Lends a Hand to Hurricane Sandy Victims http://t.co/wfV15pAr,not_excl
1458,1458,265174021153370114,RT @CBSSports: The Giants spoke with the @NFLonCBS about how the team will help victims of Hurricane Sandy: http://t.co/qMZOH69G,not_excl
1459,1459,263372798632812544,"SHOUT OUT TO Kellogg's (The Kellogg Company) as they are donating $250,000 worth of food to help the hurricane... http://t.co/dsnGAJ1C",not_excl
1460,1460,263903769689993216,"RT @sunstaronline: Philippines donates $250,000 for Hurricane 'Sandy' victims http://t.co/uLHjuoNv",not_excl
1461,1461,263767003268009986,RT @BeverageDigest: Help from beverage companies keeps coming. Coca-Cola Co pledges $1 mil to help Hurricane Sandy relief efforts.  Also ...,not_excl
1462,1462,264550539629559809,Currently reading News Corp. Donates $1M to Hurricane Sandy Relief http://t.co/UKVAlwdW,not_excl
1463,1463,263406509197762560,"RT @davidshepardson: GM also says it is donating 50 full size pickup trucks, vans to Hurricane Sandy relief http://t.co/UuuGuECr",not_excl
1464,1464,264098186111643650,"Viacom, Disney contribute $3 million to Hurricane Sandy relief: Viacom Inc. and the Walt Disney Co. have donated... http://t.co/QLvvqwwe",not_excl
1465,1465,264062086206869505,RT @DisneyPost: Disney announces $2 million contribution to Hurricane #Sandy relief and rebuilding efforts: http://t.co/aNqljH6u,not_excl
1466,1466,264385119312297984,"Ralphs/Food 4 Less Join Hurricane Sandy Relief Efforts: LOS ANGELES, Nov. 2, 2012 /PRNewswire/ -- Supermarket pa... http://t.co/OdqFEeuj",not_excl
1467,1467,264433195330719744,Hess Corporation Donates $5 Million to Hurricane Relief in New York and New Jersey http://t.co/ZQheckIs,not_excl
1468,1468,264481056957272065,I feel happy seeing @PachaNYC help the victims of the hurricane #Sandy :) Great job Pacha &lt;3 Love what you did!,not_excl
1469,1469,264123324244836352,Toyota Donates $1 Million to Support Hurricane Sandy Relief Efforts http://t.co/jb2k3UEJ,not_excl
1470,1470,264300960325701632,"Chelsea Handler Donates $100,000 To Red Cross For Hurricane Sandy Aid [Video] http://t.co/ivs7NgkT #Celebrity",not_excl
1471,1471,264430669487288320,frostingpeetaswounds: Disney is donating 2 million dollars to Hurricane Sandy relief! http://t.co/M6M7pYPX,not_excl
1472,1472,265501510081863680,Major Retailers Giving Back! Retailers Pitch in to Help Hurricane Sandy Victims via @RTouchPoints http://t.co/4PmzKT65,not_excl
1473,1473,264536102793261057,"RT @kare11: Vikings, Wilf Family pledge $100,000 to Hurricane Victims | http://t.co/8rH0quzp http://t.co/ZUComv1D via @kare11",not_excl
1474,1474,265190069034418176,"@eyewitnessnyc t-shirt raises over $4,000 so far in 2.5 hours for local hurricane Sandy victims. http://t.co/tyMfnN3k #uNitY",not_excl
1475,1475,263327079133757441,#ThanksDonald for donating $5 Million towards this Hurricane Sandy relief.,not_excl
1476,1476,264544131374776320,Thank You Christina Aguilera @TheRealXtina singing so beautiful the song Beautiful to help Hurricane Sandy victims in tears what an artist!!,not_excl
1477,1477,264532542466711552,Just made my donation to Hurricane Sandy relief efforts thru iTunes. Thx to tonight's performers and God Bless all those affected.,not_excl
1478,1478,264562157641928705,Walt Disney Co and Viacom Donate $3 Million for Hurricane Sandy Relief http://t.co/criCc8Zr,not_excl
1479,1479,265656693537505280,"Bruce Springsteen, Billy Joel, Mary Blige, &amp; other musicians/celebs helped raise $23 mil for victims of Hurricane #Sandy in NBC telethon.",not_excl
1480,1480,262689645593243648,RT @uselephants: Romney Campaign Bus Being Used For Hurricane Relief Efforts @seanhannity #TeaParty #tcot #resist44 http://t.co/mw1OMtpc,not_excl
1481,1481,264404443724906496,@AndrewClaudio and Donald Trump has already donated 1.5 million to the city after hurricane,not_excl
1482,1482,263546683944759296,Wells Fargo to Give $1 Million to Hurricane Sandy Relief Efforts:  http://t.co/VsJloBcf,not_excl
1483,1483,264429580050386946,Abbott and the Abbott Fund Donate $1 Million in Funding and Products to Support Hurricane Sandy Relief Efforts http://t.co/37ih25qM,not_excl
1484,1484,264076280658530304,"RT @ABCNewsEnt: Walt Disney Co. Donates $2 Million to Hurricane Sandy Relief, Recovery http://t.co/aTzIEs6X",not_excl
1485,1485,264213541052108800,Just donated $30 to hurricane sandy victims. God bless you guys. Stay safe.,not_excl
1486,1486,264835413238239232,#NBA #Heat #Wade Dwyane Wade Will Donate Game Check to Hurricane Sandy Relief Charities http://t.co/7ofHS8qf #AutoFollowBack GGoo,not_excl
1487,1487,265891900303757312,RT @FOXCharlotte: Local Pizzeria Helps Hurricane Sandy Victims http://t.co/isUMUmFV,not_excl
1488,1488,264712652369063936,"Great athlete makes generous donation. RT @SI_PeterKing: Charles Woodson, you are a gem. Woodson donated $100,000 to hurricane relief.",not_excl
1489,1489,264540134752526339,"RT @nascaruniverse: NASCAR Unites to aid in Hurricane Sandy relief - Nov 02, 2012 - http://t.co/uoJMdl5u http://t.co/XnnlT1ia",not_excl
1490,1490,264115939996491776,@CocaColaCo pledges $1 million for hurricane relief http://t.co/gC7GqSnO #Sandy #Relief,not_excl
1491,1491,262874125616435201,RT @lr3031: Romney Campaign Bus Being Used For Hurricane Relief Efforts - Katie Pavlich http://t.co/HGGmbtoK @townhallcom #sgp #usa #tea ...,not_excl
1492,1492,266306869486813186,RT @Team1DNewYork: Lady gaga donated a billion dollars to the Red Cross for hurricane sandy holy shit,not_excl
1493,1493,265636685587558400,RT @RueLaLa: Have you heard? We're matching up to $75k in donations to the @RedCross for Hurricane #Sandy relief. Donate now: http://t.c ...,not_excl
1494,1494,265286295193010176,RT @RockCityOnline: So thankful for @SamaritansPurse and all they are doing to coordinate relief efforts for Hurricane Sandy. Visit them ...,not_excl
1495,1495,263100841093902338,"Hurricane Sandy: Blood Donations Needed By Red Cross - Pleasanton, http://t.co/98Nvj3TQ",request
1496,1496,263306501484052480,Sign up to donate blood to help victims of Hurricane #Sandy here: http://t.co/pqpn0oNX,request
1497,1497,262933302158176259,RT @thaitvnews: popsci - Scientists Looking For Volunteers To Snag Samples Of Hurricane Sandy:  If you're in a safe area (please... http ...,request
1498,1498,263306005725716481,Red Cross is urging blood donations to support those affected by Hurricane Sandy. http://t.co/yRhuvh64,request
1499,1499,263761875022532608,"Searsucker Scottsdale is donating 100% OF SALES today &amp; Fri to hurricane relief in Rockaway, NY, hometown to many... http://t.co/RHmgHbc4",request
1500,1500,263376412940046336,Our thoughts are with everyone dealing with Sandy's aftermath. RT @daniellelaporte: How To Help After Hurricane Sandy http://t.co/bm34vBtm,request
1501,1501,264105688303812608,@DesignerDepot @smashingmag We're raising money for Hurricane Sandy victims by selling WP themes over at http://t.co/LBml244R - RT please?,request
1502,1502,265246611448426496,@SwankPR A portion of the proceeds will also go to Hurricane Sandy Relief presented by American Red Cross. Check out http://t.co/obYhDmtY,request
1503,1503,263369903397015553,How to Help After Hurricane Sandy - @WNYC http://t.co/TvmpPWS8,request
1504,1504,264543969361424384,"People, Txt REDCROSS to 90999 to donate $10 to help the victims of hurricane #Sandy. Please RT to get the word out.",request
1505,1505,264558991257001985,I'm raising money for Operation Hurricane Rescue. Click to Donate: http://t.co/rpscPr94 #gofundme,request
1506,1506,264767040559124481,#Autofollow CBC.caVolunteer Opportunities to Help Hurricane Sandy Victims this WeekendPeter Green... http://t.co/GncXwTRd @Generation404,request
1507,1507,264479522211115008,How You Can Help Victims Of Hurricane Sandy: The American Red Cross Greater New York Region provided the following... http://t.co/aqodbvLQ,request
1508,1508,264494783081373697,Please RT!-OPERATION MOBWIVES SAVING LIVES IS ACCEPTING DONATIONS 4 HURRICANE SANDY VICTIMS https://t.co/C4abdLu6 @CarolineManzo @Bethenny,request
1509,1509,264850019490856960,"Yahoo’s Homepage Isn’t Raising Enough Money For Hurricane Sandy Relief, Let’s All Step Up http://t.co/5wyNKLbI #VC #technology",request
